项目名称,项目URL,提交ID,提交者,提交时间,提交信息,提交链接
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,afa376d,Carlos Fenollosa,2014-10-09T09:38:11Z,"lessons 8, 9, 10, entering 32-bit mode",https://github.com/cfenollosa/os-tutorial/commit/afa376d2b615f97ef20c10e3a49c2bd9701dd605
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,085510f,Carlos Fenollosa,2014-10-08T19:05:36Z,"lesson 7, reading from disk",https://github.com/cfenollosa/os-tutorial/commit/085510f3c873c2699b3b46d300252114921bbe81
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,8a5e637,Carlos,2015-03-23T08:40:10Z,added comments,https://github.com/cfenollosa/os-tutorial/commit/8a5e63770119849fa63f24608097524205e630c4
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,47badeb,Carlos,2015-03-23T08:38:39Z,missing include,https://github.com/cfenollosa/os-tutorial/commit/47badebd18ccd55849c903c7995619bee40ddff3
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,0af7e73,Carlos,2015-03-23T08:34:42Z,typo,https://github.com/cfenollosa/os-tutorial/commit/0af7e73f986d0800de632146c1c36796168ae6a8
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,424aae9,Carlos,2015-03-23T08:27:40Z,typo,https://github.com/cfenollosa/os-tutorial/commit/424aae9c1020bb6d4dc5a75c81410b5e3a9a7ca8
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,0d5f383,Carlos,2015-03-20T18:27:36Z,updated READMEs,https://github.com/cfenollosa/os-tutorial/commit/0d5f3830c5e0eac6302b2981b47259eba90a21cb
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,e9d0d6c,Carlos,2015-03-20T18:20:44Z,"lesson 21, keyboard input and shell",https://github.com/cfenollosa/os-tutorial/commit/e9d0d6c388634bfdd94b37dd4a86082f81f12bc2
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,5aaabf1,Carlos,2015-03-20T15:42:19Z,lesson 20 finished: timer + keyboard,https://github.com/cfenollosa/os-tutorial/commit/5aaabf189d36a30dfc927c6b28b31b20128711c2
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,46094a0,Carlos,2015-03-20T10:40:31Z,Updated gitignore,https://github.com/cfenollosa/os-tutorial/commit/46094a0e9615961480b6efa06490d669578326be
